DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass
9334.27,510718,102,515941,20002,104,25.7945,75830647,good
20002,1630000,248,1640000,20002,248,82.185,59072882,bad
20002,1630000,248,1640000,20002,248,82.185,8793453,bad
20002,1630000,248,1640000,20002,248,82.185,43373442,bad
20002,1630000,248,1640000,20002,248,82.185,26415432,good
20002,1630000,248,1640000,20002,248,82.185,80361467,bad
11334.5,1380000,242,1390000,20002,244,69.312,32168839,bad
11334.5,1380000,242,1390000,20002,244,69.312,29030070,bad
11334.5,1380000,242,1390000,20002,244,69.312,13323659,bad
11334.5,1380000,242,1390000,20002,244,69.312,45869640,good
11334.5,1380000,242,1390000,20002,244,69.312,75830645,good
11334.5,1380000,242,1390000,20002,244,69.312,69654761,bad
11334.5,1380000,242,1390000,20002,244,69.312,75830647,good
20002,1950000,247,1960000,20002,247,98.1431,59072881,bad
20002,1950000,247,1960000,20002,247,98.1431,36025722,bad
20002,1950000,247,1960000,20002,247,98.1431,8793453,bad
20002,1950000,247,1960000,20002,247,98.1431,5890862,bad
20002,1950000,247,1960000,20002,247,98.1431,29030070,bad
20002,1950000,247,1960000,20002,247,98.1431,75830645,good
20002,1950000,247,1960000,20002,247,98.1431,29553942,bad
20002,1950000,247,1960000,20002,247,98.1431,19932324,bad
20002,1950000,247,1960000,20002,247,98.1431,75830647,good
20002,690069,85,703467,20002,85,35.1698,59072882,bad
20002,690069,85,703467,20002,85,35.1698,36025722,bad
20002,690069,85,703467,20002,85,35.1698,32168839,bad
20002,690069,85,703467,20002,85,35.1698,13323659,bad
20002,2060000,247,2070000,20002,247,103.417,90197667,bad
20002,2060000,247,2070000,20002,247,103.417,32168839,bad
20002,2060000,247,2070000,20002,247,103.417,29030070,bad
20002,2060000,247,2070000,20002,247,103.417,26415432,good
20002,2060000,247,2070000,20002,247,103.417,45869640,good
20002,2060000,247,2070000,20002,247,103.417,19932324,bad
20001,1640000,100,1650000,20001,100,82.7336,59072882,bad
20001,1640000,100,1650000,20001,100,82.7336,44526267,bad
20001,1640000,100,1650000,20001,100,82.7336,32168839,bad
20001,1640000,100,1650000,20001,100,82.7336,32168838,bad
20001,1640000,100,1650000,20001,100,82.7336,49834419,bad
20001,1640000,100,1650000,20001,100,82.7336,29553942,bad
20001,1640000,100,1650000,20001,100,82.7336,90197665,bad
20001,1640000,100,1650000,20001,100,82.7336,19932324,bad
20001,1640000,100,1650000,20001,100,82.7336,75830647,good
20001,1570000,100,1590000,20001,100,79.3075,59072881,bad
20001,1570000,100,1590000,20001,100,79.3075,29030070,bad
20001,1570000,100,1590000,20001,100,79.3075,75830645,good
20001,1570000,100,1590000,20001,100,79.3075,32874609,bad
20001,1570000,100,1590000,20001,100,79.3075,80361466,bad
21636,706776,82,713261,21636,64,32.9664,8793453,bad
21636,706776,82,713261,21636,64,32.9664,29553942,bad
20002,5.08E+11,101000000,5.08E+11,20002,101000000,25400000,36025722,bad
20002,5.08E+11,101000000,5.08E+11,20002,101000000,25400000,8793453,bad
20002,5.08E+11,101000000,5.08E+11,20002,101000000,25400000,26415434,bad
20002,356702,49,366958,20002,49,18.3461,59072882,bad
20002,356702,49,366958,20002,49,18.3461,43373442,bad
20002,356702,49,366958,20002,49,18.3461,29030070,bad
20002,356702,49,366958,20002,49,18.3461,80361466,bad
20002,356702,49,366958,20002,49,18.3461,1216556,bad
20001,1640000,100,1650000,20001,100,82.7277,44526267,bad
20001,1640000,100,1650000,20001,100,82.7277,32168839,bad
20001,1640000,100,1650000,20001,100,82.7277,29030070,bad
20001,1640000,100,1650000,20001,100,82.7277,26415432,bad
20001,1640000,100,1650000,20001,100,82.7277,80361466,bad
20001,1640000,100,1650000,20001,100,82.7277,80361467,bad
20001,1640000,100,1650000,20001,100,82.7277,1216556,bad
20001,1640000,100,1650000,20001,100,82.7277,75830647,good
20002,6.09E+11,100000000,6.09E+11,20002,100000000,30400000,8793453,bad
20002,401373,48,411258,20002,48,20.5608,53302993,bad
20002,401373,48,411258,20002,48,20.5608,44526267,bad
20002,401373,48,411258,20002,48,20.5608,49834419,bad
20002,401373,48,411258,20002,48,20.5608,29030070,bad
20002,401373,48,411258,20002,48,20.5608,13323659,bad
20002,401373,48,411258,20002,48,20.5608,69654761,bad
20002,401373,48,411258,20002,48,20.5608,80361467,bad
21784,2490000,558,2490000,21784,332,114.287,8793453,bad
21784,2490000,558,2490000,21784,332,114.287,32168838,bad
21784,2490000,558,2490000,21784,332,114.287,26415432,bad
21784,2490000,558,2490000,21784,332,114.287,32874609,bad
8667.53,472714,103,478277,20002,105,23.9115,90197667,bad
8667.53,472714,103,478277,20002,105,23.9115,36025722,bad
8667.53,472714,103,478277,20002,105,23.9115,49834419,bad
8667.53,472714,103,478277,20002,105,23.9115,45869640,good
8667.53,472714,103,478277,20002,105,23.9115,81986705,bad
8667.53,472714,103,478277,20002,105,23.9115,29553942,bad
8667.53,472714,103,478277,20002,105,23.9115,19932324,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,90197667,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,49834419,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,43373442,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,26415432,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,13323659,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,45869640,good
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,75830645,good
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,80361467,bad
20002,4.33E+11,100000000,4.33E+11,20002,100000000,21600000,75830647,bad
20002,564723,90,571789,20002,90,28.5866,36025722,bad
20002,564723,90,571789,20002,90,28.5866,13323659,bad
20002,564723,90,571789,20002,90,28.5866,80361466,bad
20002,358703,48,369331,20002,48,18.4647,36025722,bad
20002,358703,48,369331,20002,48,18.4647,32874609,bad
20002,358703,48,369331,20002,48,18.4647,19932324,bad
20002,358703,48,369331,20002,48,18.4647,80361466,bad
20002,358703,48,369331,20002,48,18.4647,75830647,bad
20002,1090000,246,1100000,20002,246,55.0817,8793453,bad
20002,1090000,246,1100000,20002,246,55.0817,49834419,bad
20002,1090000,246,1100000,20002,246,55.0817,5890862,bad
20002,1090000,246,1100000,20002,246,55.0817,69654761,bad
20002,1090000,246,1100000,20002,246,55.0817,90197665,bad
20002,1090000,246,1100000,20002,246,55.0817,19932324,bad
20002,1090000,246,1100000,20002,246,55.0817,1216556,bad
20002,617395,86,628544,20002,86,31.4241,90197667,bad
20002,617395,86,628544,20002,86,31.4241,59072881,bad
20002,617395,86,628544,20002,86,31.4241,32168838,bad
20002,617395,86,628544,20002,86,31.4241,43373442,bad
20002,617395,86,628544,20002,86,31.4241,5890862,bad
20002,617395,86,628544,20002,86,31.4241,29030070,bad
20002,617395,86,628544,20002,86,31.4241,45869640,good
20002,617395,86,628544,20002,86,31.4241,32874609,bad
20002,617395,86,628544,20002,86,31.4241,80361466,bad
20002,617395,86,628544,20002,86,31.4241,1216556,bad
20002,617395,86,628544,20002,86,31.4241,75830647,good
20002,424709,48,434059,20002,48,21.7008,8793453,bad
20002,424709,48,434059,20002,48,21.7008,32168838,bad
20002,424709,48,434059,20002,48,21.7008,45869640,good
20002,424709,48,434059,20002,48,21.7008,81986705,bad
20002,424709,48,434059,20002,48,21.7008,90197665,bad
20002,690069,86,702293,20002,86,35.1112,59072882,bad
20002,690069,86,702293,20002,86,35.1112,36025722,bad
20002,690069,86,702293,20002,86,35.1112,75830645,good
20002,1630000,248,1640000,20002,248,82.2157,59072882,bad
20002,1630000,248,1640000,20002,248,82.2157,53302993,bad
20002,1630000,248,1640000,20002,248,82.2157,5890862,bad
20002,1630000,248,1640000,20002,248,82.2157,81986705,bad
20002,1630000,248,1640000,20002,248,82.2157,32874609,bad
20002,1630000,248,1640000,20002,248,82.2157,1216556,bad
20002,1630000,248,1640000,20002,248,82.2157,75830647,good
20002,308031,47,319495,20002,47,15.9732,36025722,bad
20002,308031,47,319495,20002,47,15.9732,49834419,bad
20002,308031,47,319495,20002,47,15.9732,43373442,bad
20002,308031,47,319495,20002,47,15.9732,5890862,bad
20002,308031,47,319495,20002,47,15.9732,26415434,good
20002,308031,47,319495,20002,47,15.9732,26415432,good
20002,308031,47,319495,20002,47,15.9732,45869640,good
20002,308031,47,319495,20002,47,15.9732,69654761,bad
20002,308031,47,319495,20002,47,15.9732,80361466,bad
20002,308031,47,319495,20002,47,15.9732,1216556,bad
20002,402707,50,412699,20002,50,20.6329,43373442,bad
20002,402707,50,412699,20002,50,20.6329,81986705,bad
20002,692736,85,705582,20002,85,35.2756,90197667,bad
20002,692736,85,705582,20002,85,35.2756,5890862,bad
20002,692736,85,705582,20002,85,35.2756,29030070,bad
20002,692736,85,705582,20002,85,35.2756,19932324,bad
10667.7,1320000,243,1320000,20002,245,66.1638,36025722,bad
10667.7,1320000,243,1320000,20002,245,66.1638,32168839,bad
10667.7,1320000,243,1320000,20002,245,66.1638,32168838,bad
10667.7,1320000,243,1320000,20002,245,66.1638,26415434,bad
10667.7,1320000,243,1320000,20002,245,66.1638,69654761,bad
10667.7,1320000,243,1320000,20002,245,66.1638,19932324,bad
10667.7,1320000,243,1320000,20002,245,66.1638,75830647,good
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,36025722,bad
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,53302993,bad
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,13323659,bad
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,90197665,bad
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,80361467,bad
20002,4.36E+11,102000000,4.36E+11,20002,102000000,21800000,1216556,bad
20002,356702,49,367330,20002,49,18.3647,8793453,bad
20002,356702,49,367330,20002,49,18.3647,49834419,bad
20002,356702,49,367330,20002,49,18.3647,81986705,bad
20002,356702,49,367330,20002,49,18.3647,19932324,bad
20002,356702,49,367330,20002,49,18.3647,1216556,bad
20002,652065,86,664692,20002,86,33.2313,36025722,bad
20002,652065,86,664692,20002,86,33.2313,53302993,bad
20002,652065,86,664692,20002,86,33.2313,44526267,bad
20002,652065,86,664692,20002,86,33.2313,49834419,bad
20002,652065,86,664692,20002,86,33.2313,43373442,bad
20002,652065,86,664692,20002,86,33.2313,5890862,bad
20002,652065,86,664692,20002,86,33.2313,26415432,good
20002,652065,86,664692,20002,86,33.2313,29553942,bad
20002,652065,86,664692,20002,86,33.2313,69654761,bad
20002,652065,86,664692,20002,86,33.2313,80361467,bad
20002,652065,86,664692,20002,86,33.2313,1216556,bad
20001,1590000,100,1610000,20001,100,80.4551,59072882,bad
20001,1590000,100,1610000,20001,100,80.4551,29030070,bad
20001,1590000,100,1610000,20001,100,80.4551,75830645,good
20001,1590000,100,1610000,20001,100,80.4551,81986705,bad
20002,328033,47,339297,20002,47,16.9631,90197667,bad
20002,328033,47,339297,20002,47,16.9631,36025722,bad
20002,328033,47,339297,20002,47,16.9631,49834419,bad
20002,328033,47,339297,20002,47,16.9631,13323659,bad
20002,328033,47,339297,20002,47,16.9631,75830645,good
20002,328033,47,339297,20002,47,16.9631,29553942,bad
20002,328033,47,339297,20002,47,16.9631,19932324,bad
20002,1850000,247,1860000,20002,247,92.8671,90197667,bad
20002,1850000,247,1860000,20002,247,92.8671,59072882,bad
20002,1850000,247,1860000,20002,247,92.8671,45869640,good
20002,1850000,247,1860000,20002,247,92.8671,80361466,bad
20002,1850000,247,1860000,20002,247,92.8671,80361467,bad
40804,512770,78,527581,40804,46,12.9296,59072881,bad
40804,512770,78,527581,40804,46,12.9296,32874609,bad
40804,512770,78,527581,40804,46,12.9296,1216556,bad
40804,512770,78,527581,40804,46,12.9296,85490470,bad
20002,1740000,247,1750000,20002,247,87.481,36025722,bad
20002,1740000,247,1750000,20002,247,87.481,8793453,bad
20002,1740000,247,1750000,20002,247,87.481,43373442,bad
20002,1740000,247,1750000,20002,247,87.481,29030070,bad
20002,1740000,247,1750000,20002,247,87.481,29553942,bad
20002,1740000,247,1750000,20002,247,87.481,69654761,bad
20002,1740000,247,1750000,20002,247,87.481,19932324,bad
20002,1740000,247,1750000,20002,247,87.4352,75830645,good
20002,1740000,247,1750000,20002,247,87.4352,32874609,bad
20002,1740000,247,1750000,20002,247,87.4352,19932324,bad
20002,1740000,247,1750000,20002,247,87.4352,80361466,bad
20002,1740000,247,1750000,20002,247,87.4352,1216556,bad
21224,2530000,502,2530000,21224,374,119.277,59072882,bad
21224,2530000,502,2530000,21224,374,119.277,32168838,bad
21224,2530000,502,2530000,21224,374,119.277,75830645,good
21224,2530000,502,2530000,21224,374,119.277,80361466,bad
21224,2530000,502,2530000,21224,374,119.277,80361467,bad
20002,379371,49,389263,20002,49,19.4612,90197667,bad
20002,379371,49,389263,20002,49,19.4612,53302993,bad
20002,379371,49,389263,20002,49,19.4612,32168839,bad
20002,379371,49,389263,20002,49,19.4612,49834419,bad
20002,379371,49,389263,20002,49,19.4612,5890862,bad
20002,379371,49,389263,20002,49,19.4612,29030070,bad
20002,379371,49,389263,20002,49,19.4612,80361467,bad
20002,379371,49,389263,20002,49,19.4612,75830647,bad
20002,575391,86,587554,20002,86,29.3747,53302993,bad
20002,575391,86,587554,20002,86,29.3747,49834419,bad
20002,575391,86,587554,20002,86,29.3747,5890862,bad
20002,575391,86,587554,20002,86,29.3747,29553942,bad
20002,575391,86,587554,20002,86,29.3747,90197665,bad
20002,575391,86,587554,20002,86,29.3747,19932324,bad
20002,575391,86,587554,20002,86,29.3747,1216556,bad
20002,448045,48,456912,20002,48,22.8433,53302993,bad
20002,448045,48,456912,20002,48,22.8433,32168839,bad
20002,448045,48,456912,20002,48,22.8433,80361467,bad
49304.8,282228,18,304004,51005,18,5.96028,59072881,bad
49304.8,282228,18,304004,51005,18,5.96028,26415432,bad
49304.8,282228,18,304004,51005,18,5.96028,90197665,bad
49304.8,282228,18,304004,51005,18,5.96028,1216556,bad
10001,522052,125,529857,20002,127,26.4902,90197667,bad
10001,522052,125,529857,20002,127,26.4902,59072881,bad
10001,522052,125,529857,20002,127,26.4902,49834419,bad
10001,522052,125,529857,20002,127,26.4902,5890862,bad
10001,522052,125,529857,20002,127,26.4902,29030070,good
10001,522052,125,529857,20002,127,26.4902,13323659,bad
10001,522052,125,529857,20002,127,26.4902,19932324,bad
20002,426043,48,435135,20002,48,21.7546,59072882,bad
20002,426043,48,435135,20002,48,21.7546,8793453,bad
20002,426043,48,435135,20002,48,21.7546,49834419,bad
20002,426043,48,435135,20002,48,21.7546,75830645,good
20002,426043,48,435135,20002,48,21.7546,19932324,bad
20002,728740,88,742141,20002,88,37.1034,59072881,bad
20002,728740,88,742141,20002,88,37.1034,53302993,bad
20002,728740,88,742141,20002,88,37.1034,44526267,bad
20002,728740,88,742141,20002,88,37.1034,8793453,bad
20002,728740,88,742141,20002,88,37.1034,43373442,bad
20002,728740,88,742141,20002,88,37.1034,29553942,bad
20002,728740,88,742141,20002,88,37.1034,1216556,bad
11334.5,1380000,242,1390000,20002,244,69.3318,36025722,bad
11334.5,1380000,242,1390000,20002,244,69.3318,49834419,bad
11334.5,1380000,242,1390000,20002,244,69.3318,45869640,good
11334.5,1380000,242,1390000,20002,244,69.3318,69654761,bad
11334.5,1380000,242,1390000,20002,244,69.3318,80361467,bad
10001,506717,114,513412,20002,116,25.668,59072881,bad
10001,506717,114,513412,20002,116,25.668,75830645,good
10001,506717,114,513412,20002,116,25.668,90197665,bad
10001,506717,114,513412,20002,116,25.668,19932324,bad
20002,447378,49,455770,20002,49,22.7862,53302993,bad
20002,447378,49,455770,20002,49,22.7862,44526267,bad
20002,447378,49,455770,20002,49,22.7862,26415434,good
20002,1630000,248,1640000,20002,248,82.1831,59072882,bad
20002,1630000,248,1640000,20002,248,82.1831,44526267,bad
20002,1630000,248,1640000,20002,248,82.1831,49834419,bad
20002,1630000,248,1640000,20002,248,82.1831,75830645,good
20002,536054,86,547679,20002,86,27.3812,75830645,good
20002,536054,86,547679,20002,86,27.3812,81986705,bad
20002,536054,86,547679,20002,86,27.3812,1216556,bad
20002,536054,86,547679,20002,86,27.3812,75830647,good
40804,624301,68,645044,40804,47,15.8084,59072881,bad
40804,624301,68,645044,40804,47,15.8084,43373442,bad
40804,624301,68,645044,40804,47,15.8084,5890862,bad
40804,624301,68,645044,40804,47,15.8084,26415434,bad
40804,624301,68,645044,40804,47,15.8084,75830645,good
40804,624301,68,645044,40804,47,15.8084,90197665,bad
40804,624301,68,645044,40804,47,15.8084,80361467,bad
40804,624301,68,645044,40804,47,15.8084,85490470,bad
20002,654732,86,666965,20002,86,33.3449,32168838,bad
20002,654732,86,666965,20002,86,33.3449,5890862,bad
20002,654732,86,666965,20002,86,33.3449,26415434,good
20002,654732,86,666965,20002,86,33.3449,26415432,good
20002,654732,86,666965,20002,86,33.3449,29553942,bad
20002,1.36E+11,69900000,1.36E+11,20002,70000000,6780000,90197667,bad
20002,1.36E+11,69900000,1.36E+11,20002,70000000,6780000,26415434,bad
20002,1.36E+11,69900000,1.36E+11,20002,70000000,6780000,80361467,bad
20002,1.36E+11,69900000,1.36E+11,20002,70000000,6780000,75830647,good
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,44526267,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,8793453,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,32168839,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,32168838,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,26415432,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,45869640,good
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,32874609,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,80361466,bad
20002,4.01E+11,103000000,4.01E+11,20002,103000000,20100000,80361467,bad
20002,335367,48,346623,20002,48,17.3294,32168838,bad
20002,335367,48,346623,20002,48,17.3294,5890862,bad
20002,335367,48,346623,20002,48,17.3294,80361466,bad
20002,335367,48,346623,20002,48,17.3294,1216556,bad
20002,335367,48,346623,20002,48,17.3294,75830647,good
20002,690069,85,702774,20002,85,35.1352,90197667,bad
20002,690069,85,702774,20002,85,35.1352,59072881,bad
20002,690069,85,702774,20002,85,35.1352,13323659,bad
20002,690069,85,702774,20002,85,35.1352,45869640,good
20002,690069,85,702774,20002,85,35.1352,75830645,good
20002,690069,85,703713,20002,85,35.1821,26415434,good
20002,690069,85,703713,20002,85,35.1821,26415432,good
20002,690069,85,703713,20002,85,35.1821,29553942,bad
20002,690069,85,703713,20002,85,35.1821,90197665,bad
20002,690069,85,703713,20002,85,35.1821,19932324,bad
20002,690069,85,703713,20002,85,35.1821,80361467,bad
20002,690069,85,703713,20002,85,35.1821,1216556,bad
